Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-2nfr,branch-i39d,branch-gwtr,branch-9h9t,checkpoint-o7ee,checkpoint-6s7s,branch-ktz5,branch-hxbs,Spreadsheet,correctAnswerCount,EarlyExitButtonText,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,stimuli,ShowProgressBar
9,1732125742367,20/11/2024 18:02:22,1732125741888,-6,20/11/2024 12:02:21,196386,5,task-wrbu,,41496228,BLIND,12112091,,complete,,673e2154313408c59f1c8f65,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,5,Screen 3,Zone1,continue_button,5961,,,,,0,1,0,,,,,,Instructions,,,
10,1732125742972,20/11/2024 18:02:22,1732125742875,-6,20/11/2024 12:02:22,196386,5,task-wrbu,,41496228,BLIND,12112091,,complete,,673e2154313408c59f1c8f65,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,1,1,Screen 3,Zone3,timelimit_screen,999.3999999999942,,,,,0,1,0,,,1,,1,Trial,1,HugginsPitch_8_1.flac,1
11,1732125749461,20/11/2024 18:02:29,1732125748990,-6,20/11/2024 12:02:28,196386,5,task-wrbu,,41496228,BLIND,12112091,,complete,,673e2154313408c59f1c8f65,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,1,2,Screen 1,content,content_audio,6104.599999904633,,,,,0,1,0,,,,,1,Trial,1,HugginsPitch_8_1.flac,1
12,1732125750302,20/11/2024 18:02:30,1732125750205,-6,20/11/2024 12:02:30,196386,5,task-wrbu,,41496228,BLIND,12112091,,complete,,673e2154313408c59f1c8f65,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,1,3,Screen 2,buttonA,response_button_text,1207.2000000476837,,,1,1,1,0,0,,,,,1,Trial,1,HugginsPitch_8_1.flac,1
13,1732125751293,20/11/2024 18:02:31,1732125751190,-6,20/11/2024 12:02:31,196386,5,task-wrbu,,41496228,BLIND,12112091,,complete,,673e2154313408c59f1c8f65,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,6,2,1,Screen 3,Zone3,timelimit_screen,1000,,,,,0,1,0,,,1,,1,Trial,3,HugginsPitch_5_3.flac,1
14,1732125757748,20/11/2024 18:02:37,1732125757266,-6,20/11/2024 12:02:37,196386,5,task-wrbu,,41496228,BLIND,12112091,,complete,,673e2154313408c59f1c8f65,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,6,2,2,Screen 1,content,content_audio,6069.100000143051,,,,,0,1,0,,,,,1,Trial,3,HugginsPitch_5_3.flac,1
15,1732125758360,20/11/2024 18:02:38,1732125758255,-6,20/11/2024 12:02:38,196386,5,task-wrbu,,41496228,BLIND,12112091,,complete,,673e2154313408c59f1c8f65,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,6,2,3,Screen 2,buttonC,response_button_text,979.3999998569489,,,3,1,1,0,0,,,,,1,Trial,3,HugginsPitch_5_3.flac,1
16,1732125759344,20/11/2024 18:02:39,1732125759240,-6,20/11/2024 12:02:39,196386,5,task-wrbu,,41496228,BLIND,12112091,,complete,,673e2154313408c59f1c8f65,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,13,3,1,Screen 3,Zone3,timelimit_screen,1000,,,,,0,1,0,,,1,,1,Trial,2,HugginsPitch_12_2.flac,1
17,1732125765785,20/11/2024 18:02:45,1732125765308,-6,20/11/2024 12:02:45,196386,5,task-wrbu,,41496228,BLIND,12112091,,complete,,673e2154313408c59f1c8f65,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,13,3,2,Screen 1,content,content_audio,6061.399999856949,,,,,0,1,0,,,,,1,Trial,2,HugginsPitch_12_2.flac,1
18,1732125766018,20/11/2024 18:02:46,1732125765920,-6,20/11/2024 12:02:45,196386,5,task-wrbu,,41496228,BLIND,12112091,,complete,,673e2154313408c59f1c8f65,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,13,3,3,Screen 2,buttonB,response_button_text,604.5,,,2,1,1,0,0,,,,,1,Trial,2,HugginsPitch_12_2.flac,1
19,1732125767006,20/11/2024 18:02:47,1732125766907,-6,20/11/2024 12:02:46,196386,5,task-wrbu,,41496228,BLIND,12112091,,complete,,673e2154313408c59f1c8f65,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,5,4,1,Screen 3,Zone3,timelimit_screen,1000.0999999999767,,,,,0,1,0,,,1,,1,Trial,3,HugginsPitch_4_3.flac,1
20,1732125773464,20/11/2024 18:02:53,1732125772987,-6,20/11/2024 12:02:52,196386,5,task-wrbu,,41496228,BLIND,12112091,,complete,,673e2154313408c59f1c8f65,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,5,4,2,Screen 1,content,content_audio,6074.400000095367,,,,,0,1,0,,,,,1,Trial,3,HugginsPitch_4_3.flac,1
21,1732125773642,20/11/2024 18:02:53,1732125773471,-6,20/11/2024 12:02:53,196386,5,task-wrbu,,41496228,BLIND,12112091,,complete,,673e2154313408c59f1c8f65,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,5,4,3,Screen 2,buttonC,response_button_text,476.7999999523163,,,3,1,1,0,0,,,,,1,Trial,3,HugginsPitch_4_3.flac,1
22,1732125774572,20/11/2024 18:02:54,1732125774456,-6,20/11/2024 12:02:54,196386,5,task-wrbu,,41496228,BLIND,12112091,,complete,,673e2154313408c59f1c8f65,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,2,5,1,Screen 3,Zone3,timelimit_screen,999.8999999999942,,,,,0,1,0,,,1,,1,Trial,1,HugginsPitch_1_1.flac,1
23,1732125780995,20/11/2024 18:03:00,1732125780518,-6,20/11/2024 12:03:00,196386,5,task-wrbu,,41496228,BLIND,12112091,,complete,,673e2154313408c59f1c8f65,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,2,5,2,Screen 1,content,content_audio,6054.700000047684,,,,,0,1,0,,,,,1,Trial,1,HugginsPitch_1_1.flac,1
24,1732125781200,20/11/2024 18:03:01,1732125781104,-6,20/11/2024 12:03:01,196386,5,task-wrbu,,41496228,BLIND,12112091,,complete,,673e2154313408c59f1c8f65,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,2,5,3,Screen 2,buttonA,response_button_text,578,,,1,1,1,0,0,,,,,1,Trial,1,HugginsPitch_1_1.flac,1
25,1732125782548,20/11/2024 18:03:02,1732125782089,-6,20/11/2024 12:03:02,196386,5,task-wrbu,,41496228,BLIND,12112091,,complete,,673e2154313408c59f1c8f65,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,6,1,Screen 3,Zone3,timelimit_screen,1000.1000000000058,,,,,0,1,0,,,1,,1,Trial,2,HugginsPitch_10_2.flac,1
26,1732125788599,20/11/2024 18:03:08,1732125788134,-6,20/11/2024 12:03:08,196386,5,task-wrbu,,41496228,BLIND,12112091,,complete,,673e2154313408c59f1c8f65,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,6,2,Screen 1,content,content_audio,6041.400000095367,,,,,0,1,0,,,,,1,Trial,2,HugginsPitch_10_2.flac,1
27,1732125788891,20/11/2024 18:03:08,1732125788788,-6,20/11/2024 12:03:08,196386,5,task-wrbu,,41496228,BLIND,12112091,,complete,,673e2154313408c59f1c8f65,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,6,3,Screen 2,buttonB,response_button_text,647.7000000476837,,,2,1,1,0,0,,,,,1,Trial,2,HugginsPitch_10_2.flac,1
28,1732125789927,20/11/2024 18:03:09,1732125789838,-6,20/11/2024 12:03:09,196386,5,task-wrbu,,41496228,BLIND,12112091,,complete,,673e2154313408c59f1c8f65,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,14,1,1,Screen 1,advancementZone,continue_button,1043.5,,,,,0,1,0,,,,,,End,,,
29,1732125790204,20/11/2024 18:03:10,1732125789841,-6,20/11/2024 12:03:09,196386,5,task-wrbu,,41496228,BLIND,12112091,,complete,,673e2154313408c59f1c8f65,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,,,END TASK,,,,,155694,,,,,0,1,0,,,,,,,,,
1,1732126155002,20/11/2024 18:09:15,1732126154771,-8,20/11/2024 10:09:14,196386,5,task-wrbu,,41496422,BLIND,12112152,,complete,,673e259663c0df31d9436e82,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1283x705,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1732126227991,20/11/2024 18:10:27,1732126227277,-8,20/11/2024 10:10:27,196386,5,task-wrbu,,41496422,BLIND,12112152,,complete,,673e259663c0df31d9436e82,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1283x705,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,1,Screen 5,Zone1,continue_button,69981.60000002384,,,,,0,1,0,,,,,,Instructions,,,
3,1732126234561,20/11/2024 18:10:34,1732126233797,-8,20/11/2024 10:10:33,196386,5,task-wrbu,,41496422,BLIND,12112152,,complete,,673e259663c0df31d9436e82,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1283x705,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,Zone1,content_web_audio,6506.899999976158,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Instructions,,,
4,1732126246303,20/11/2024 18:10:46,1732126246073,-8,20/11/2024 10:10:46,196386,5,task-wrbu,,41496422,BLIND,12112152,,complete,,673e259663c0df31d9436e82,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1283x705,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,Zone1,content_web_audio,18783.399999976158,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Instructions,,,
5,1732126248472,20/11/2024 18:10:48,1732126248133,-8,20/11/2024 10:10:48,196386,5,task-wrbu,,41496422,BLIND,12112152,,complete,,673e259663c0df31d9436e82,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1283x705,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,script,force_advance,20858.40000000001,,,,,0,1,0,,,,,,Instructions,,,
6,1732126263548,20/11/2024 18:11:03,1732126262877,-8,20/11/2024 10:11:02,196386,5,task-wrbu,,41496422,BLIND,12112152,,complete,,673e259663c0df31d9436e82,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x945,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,14739.299999952316,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Instructions,,,
7,1732126269941,20/11/2024 18:11:09,1732126268940,-8,20/11/2024 10:11:08,196386,5,task-wrbu,,41496422,BLIND,12112152,,complete,,673e259663c0df31d9436e82,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x945,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,20802.299999952316,,,,,0,1,0,,,,,,Instructions,,,
8,1732126271560,20/11/2024 18:11:11,1732126271379,-8,20/11/2024 10:11:11,196386,5,task-wrbu,,41496422,BLIND,12112152,,complete,,673e259663c0df31d9436e82,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x945,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,4,Screen 6,Zone1,continue_button,2431,,,,,0,1,0,,,,,,Instructions,,,
9,1732126281757,20/11/2024 18:11:21,1732126281056,-8,20/11/2024 10:11:21,196386,5,task-wrbu,,41496422,BLIND,12112152,,complete,,673e259663c0df31d9436e82,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x945,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,5,Screen 3,Zone1,continue_button,9670.199999928474,,,,,0,1,0,,,,,,Instructions,,,
10,1732126282200,20/11/2024 18:11:22,1732126282051,-8,20/11/2024 10:11:22,196386,5,task-wrbu,,41496422,BLIND,12112152,,complete,,673e259663c0df31d9436e82,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x945,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,5,1,1,Screen 3,Zone3,timelimit_screen,1000.0999999999913,,,,,0,1,0,,,1,,1,Trial,3,HugginsPitch_4_3.flac,1
11,1732126288912,20/11/2024 18:11:28,1732126288143,-8,20/11/2024 10:11:28,196386,5,task-wrbu,,41496422,BLIND,12112152,,complete,,673e259663c0df31d9436e82,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x945,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,5,1,2,Screen 1,content,content_audio,6081.399999976158,,,,,0,1,0,,,,,1,Trial,3,HugginsPitch_4_3.flac,1
12,1732126289723,20/11/2024 18:11:29,1732126289574,-8,20/11/2024 10:11:29,196386,5,task-wrbu,,41496422,BLIND,12112152,,complete,,673e259663c0df31d9436e82,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x945,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,5,1,3,Screen 2,buttonC,response_button_text,1422.9000000953674,,,3,1,1,0,0,,,,,1,Trial,3,HugginsPitch_4_3.flac,1
13,1732126290735,20/11/2024 18:11:30,1732126290566,-8,20/11/2024 10:11:30,196386,5,task-wrbu,,41496422,BLIND,12112152,,complete,,673e259663c0df31d9436e82,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x945,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,2,1,Screen 3,Zone3,timelimit_screen,999.9000000000233,,,,,0,1,0,,,1,,1,Trial,2,HugginsPitch_9_2.flac,1
14,1732126297310,20/11/2024 18:11:37,1732126296641,-8,20/11/2024 10:11:36,196386,5,task-wrbu,,41496422,BLIND,12112152,,complete,,673e259663c0df31d9436e82,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x945,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,2,2,Screen 1,content,content_audio,6070.299999952316,,,,,0,1,0,,,,,1,Trial,2,HugginsPitch_9_2.flac,1
15,1732126297697,20/11/2024 18:11:37,1732126297324,-8,20/11/2024 10:11:37,196386,5,task-wrbu,,41496422,BLIND,12112152,,complete,,673e259663c0df31d9436e82,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x945,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,2,3,Screen 2,buttonB,response_button_text,675.6999999284744,,,2,1,1,0,0,,,,,1,Trial,2,HugginsPitch_9_2.flac,1
16,1732126298503,20/11/2024 18:11:38,1732126298316,-8,20/11/2024 10:11:38,196386,5,task-wrbu,,41496422,BLIND,12112152,,complete,,673e259663c0df31d9436e82,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x945,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,3,1,Screen 3,Zone3,timelimit_screen,1000.3999999999942,,,,,0,1,0,,,1,,1,Trial,1,HugginsPitch_8_1.flac,1
17,1732126305054,20/11/2024 18:11:45,1732126304373,-8,20/11/2024 10:11:44,196386,5,task-wrbu,,41496422,BLIND,12112152,,complete,,673e259663c0df31d9436e82,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x945,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,3,2,Screen 1,content,content_audio,6051.5,,,,,0,1,0,,,,,1,Trial,1,HugginsPitch_8_1.flac,1
18,1732126305257,20/11/2024 18:11:45,1732126304919,-8,20/11/2024 10:11:44,196386,5,task-wrbu,,41496422,BLIND,12112152,,complete,,673e259663c0df31d9436e82,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x945,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,3,3,Screen 2,buttonA,response_button_text,539.6000000238419,,,1,1,1,0,0,,,,,1,Trial,1,HugginsPitch_8_1.flac,1
19,1732126306090,20/11/2024 18:11:46,1732126305916,-8,20/11/2024 10:11:45,196386,5,task-wrbu,,41496422,BLIND,12112152,,complete,,673e259663c0df31d9436e82,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x945,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,4,4,1,Screen 3,Zone3,timelimit_screen,999.8999999999942,,,,,0,1,0,,,1,,1,Trial,2,HugginsPitch_3_2.flac,1
20,1732126312808,20/11/2024 18:11:52,1732126311989,-8,20/11/2024 10:11:51,196386,5,task-wrbu,,41496422,BLIND,12112152,,complete,,673e259663c0df31d9436e82,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x945,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,4,4,2,Screen 1,content,content_audio,6067.300000071526,,,,,0,1,0,,,,,1,Trial,2,HugginsPitch_3_2.flac,1
21,1732126313003,20/11/2024 18:11:53,1732126312442,-8,20/11/2024 10:11:52,196386,5,task-wrbu,,41496422,BLIND,12112152,,complete,,673e259663c0df31d9436e82,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x945,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,4,4,3,Screen 2,buttonB,response_button_text,444.7000000476837,,,2,1,1,0,0,,,,,1,Trial,2,HugginsPitch_3_2.flac,1
22,1732126313602,20/11/2024 18:11:53,1732126313432,-8,20/11/2024 10:11:53,196386,5,task-wrbu,,41496422,BLIND,12112152,,complete,,673e259663c0df31d9436e82,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x945,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,13,5,1,Screen 3,Zone3,timelimit_screen,999.6000000000058,,,,,0,1,0,,,1,,1,Trial,2,HugginsPitch_12_2.flac,1
23,1732126320381,20/11/2024 18:12:00,1732126319486,-8,20/11/2024 10:11:59,196386,5,task-wrbu,,41496422,BLIND,12112152,,complete,,673e259663c0df31d9436e82,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x945,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,13,5,2,Screen 1,content,content_audio,6048.5,,,,,0,1,0,,,,,1,Trial,2,HugginsPitch_12_2.flac,1
24,1732126320578,20/11/2024 18:12:00,1732126320063,-8,20/11/2024 10:12:00,196386,5,task-wrbu,,41496422,BLIND,12112152,,complete,,673e259663c0df31d9436e82,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x945,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,13,5,3,Screen 2,buttonB,response_button_text,569.8999999761581,,,2,1,1,0,0,,,,,1,Trial,2,HugginsPitch_12_2.flac,1
25,1732126321255,20/11/2024 18:12:01,1732126321058,-8,20/11/2024 10:12:01,196386,5,task-wrbu,,41496422,BLIND,12112152,,complete,,673e259663c0df31d9436e82,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x945,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,12,6,1,Screen 3,Zone3,timelimit_screen,1000.2000000000116,,,,,0,1,0,,,1,,1,Trial,3,HugginsPitch_11_3.flac,1
26,1732126327832,20/11/2024 18:12:07,1732126327128,-8,20/11/2024 10:12:07,196386,5,task-wrbu,,41496422,BLIND,12112152,,complete,,673e259663c0df31d9436e82,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x945,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,12,6,2,Screen 1,content,content_audio,6064.5,,,,,0,1,0,,,,,1,Trial,3,HugginsPitch_11_3.flac,1
